car_age,year,owner,km_driven,brand_name_Mahindra,brand_name_Tata,brand_name_Toyota,brand_popularity,brand_name_Honda,brand_name_Chevrolet,selling_price
0.3157894736842105,0.6842105263157947,1,0.3614419363972072,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,229999.0
0.4210526315789473,0.5789473684210549,0,0.2409592828872463,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,625000.0
0.3157894736842105,0.6842105263157947,0,0.3012006096422268,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,1050000.0
0.3157894736842105,0.6842105263157947,2,0.4457797938541799,0.0,0.0,0.0,0.1882591093117409,1.0,0.0,560000.0
0.3157894736842105,0.6842105263157947,2,0.3855384670991994,0.0,0.0,0.0,1.0,0.0,0.0,290000.0
0.4210526315789473,0.5789473684210549,2,0.3614419363972072,0.0,0.0,0.0,1.0,0.0,0.0,275000.0
0.5789473684210527,0.4210526315789451,2,0.7228898969270899,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,411000.0
0.5789473684210527,0.4210526315789451,4,0.47590045723167,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,150000.0
0.0526315789473684,0.94736842105263,0,0.0903559659997951,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,500000.0
0.7368421052631579,0.2631578947368354,0,0.4819245899071681,0.0,0.0,0.0,1.0,0.0,0.0,100000.0
0.1578947368421052,0.8421052631578902,0,0.1114404303640383,0.0,0.0,0.0,1.0,0.0,0.0,725000.0
0.1052631578947368,0.8947368421052602,0,0.0614401291574045,0.0,0.0,0.0,1.0,0.0,0.0,401000.0
0.1052631578947368,0.8947368421052602,0,0.1746938234567678,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,750000.0
0.1052631578947368,0.8947368421052602,0,0.1686696907812697,0.0,0.0,0.0,1.0,0.0,0.0,310000.0
0.2105263157894736,0.7894736842105203,0,0.2771040789402346,0.0,0.0,0.0,1.0,0.0,0.0,665000.0
0.3157894736842105,0.6842105263157947,0,0.4216832631521877,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,465000.0
0.4210526315789473,0.5789473684210549,2,0.3614419363972072,0.0,0.0,0.0,1.0,0.0,0.0,160000.0
0.3157894736842105,0.6842105263157947,0,0.5421659166621485,0.0,0.0,0.0,0.1882591093117409,1.0,0.0,675000.0
0.368421052631579,0.6315789473684248,0,0.4819245899071681,0.0,0.0,0.0,1.0,0.0,0.0,300000.0
0.7894736842105263,0.2105263157894796,0,0.4819245899071681,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,70000.0
0.3157894736842105,0.6842105263157947,2,0.4415629009813312,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,240000.0
0.3157894736842105,0.6842105263157947,0,0.5542141820131447,0.0,0.0,1.0,0.1052631578947368,0.0,0.0,525000.0
0.5789473684210527,0.4210526315789451,2,0.402189169814276,0.0,0.0,0.0,1.0,0.0,0.0,151000.0
0.5789473684210527,0.4210526315789451,0,0.602407243417129,0.0,0.0,0.0,1.0,0.0,0.0,140000.0
0.1578947368421052,0.8421052631578902,0,0.3614419363972072,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,570000.0
0.1052631578947368,0.8947368421052602,0,0.1867420888077638,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,300000.0
0.6842105263157894,0.3157894736842053,0,0.2349351502117482,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,100000.0
0.5789473684210527,0.4210526315789451,4,0.7228898969270899,0.0,0.0,1.0,0.1052631578947368,0.0,0.0,500000.0
0.3157894736842105,0.6842105263157947,1,1.0,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,125000.0
0.7368421052631579,0.2631578947368354,4,0.6626485701721094,0.0,0.0,0.0,1.0,0.0,0.0,130000.0
0.1578947368421052,0.8421052631578902,0,0.210838619509756,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,925000.0
0.1052631578947368,0.8947368421052602,0,0.3614419363972072,0.0,0.0,0.0,1.0,0.0,0.0,750000.0
0.5263157894736842,0.473684210526315,2,0.3795143344237013,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,248000.0
0.3157894736842105,0.6842105263157947,2,0.7228898969270899,0.0,0.0,0.0,0.0283400809716599,0.0,0.0,450000.0
0.7894736842105263,0.2105263157894796,4,0.7228898969270899,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,504355.83229527104
0.3157894736842105,0.6842105263157947,2,0.4578280592051759,0.0,0.0,0.0,0.048582995951417,0.0,0.0,650000.0
0.2631578947368421,0.7368421052631504,0,0.4819245899071681,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,450000.0
0.0526315789473684,0.94736842105263,0,0.1505972927547756,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,650000.0
0.2105263157894736,0.7894736842105203,0,0.0720305544009301,0.0,0.0,0.0,0.1882591093117409,1.0,0.0,495000.0
0.2631578947368421,0.7368421052631504,0,0.1204766293772854,0.0,0.0,0.0,0.1882591093117409,1.0,0.0,371000.0
0.1578947368421052,0.8421052631578902,0,0.0542111699468069,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,1025000.0
0.2631578947368421,0.7368421052631504,0,0.4216832631521877,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,750000.0
0.368421052631579,0.6315789473684248,0,0.7228898969270899,0.0,0.0,0.0,0.1062753036437247,0.0,0.0,600000.0
0.6842105263157894,0.3157894736842053,2,0.3493936710462111,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,80000.0
0.368421052631579,0.6315789473684248,0,0.3746950282833029,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,325000.0
0.2631578947368421,0.7368421052631504,2,0.3192730076687209,0.0,0.0,0.0,0.0303643724696356,0.0,0.0,350000.0
0.1578947368421052,0.8421052631578902,2,0.0903559659997951,0.0,0.0,0.0,0.0263157894736842,0.0,0.0,210000.0
0.368421052631579,0.6315789473684248,0,0.3012006096422268,0.0,0.0,0.0,0.0748987854251012,0.0,0.0,450000.0
0.631578947368421,0.3684210526315752,0,0.1757359984096289,0.0,0.0,0.0,1.0,0.0,0.0,175000.0
0.1578947368421052,0.8421052631578902,0,0.7228898969270899,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,628000.0
0.5263157894736842,0.473684210526315,0,0.602407243417129,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,600000.0
0.1578947368421052,0.8421052631578902,0,0.1807179561322658,0.0,0.0,0.0,0.048582995951417,0.0,0.0,399000.0
0.1052631578947368,0.8947368421052602,0,0.5240935186356545,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,750000.0
0.0526315789473684,0.94736842105263,0,0.0903559659997951,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,750000.0
0.1578947368421052,0.8421052631578902,0,0.0963800986752932,0.0,0.0,0.0,0.1062753036437247,0.0,0.0,315000.0
0.4210526315789473,0.5789473684210549,0,0.3614419363972072,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,600000.0
0.5263157894736842,0.473684210526315,1,0.3614419363972072,0.0,0.0,0.0,1.0,0.0,0.0,100000.0
0.4736842105263157,0.526315789473685,4,0.6626485701721094,0.0,0.0,0.0,1.0,0.0,0.0,250000.0
0.1578947368421052,0.8421052631578902,0,0.1505972927547756,0.0,0.0,0.0,0.1062753036437247,0.0,0.0,350000.0
0.2105263157894736,0.7894736842105203,0,0.3614419363972072,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,780000.0
0.3157894736842105,0.6842105263157947,2,0.4780089036680944,0.0,0.0,0.0,1.0,0.0,0.0,434000.0
0.3157894736842105,0.6842105263157947,2,0.5421659166621485,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,555000.0
0.6842105263157894,0.3157894736842053,2,0.5421659166621485,0.0,0.0,0.0,1.0,0.0,0.0,120000.0
0.3157894736842105,0.6842105263157947,2,0.7228898969270899,0.0,0.0,0.0,1.0,0.0,0.0,500000.0
0.368421052631579,0.6315789473684248,2,0.3614419363972072,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,165000.0
0.8421052631578947,0.1578947368421097,0,0.3012006096422268,0.0,0.0,0.0,1.0,0.0,0.0,95000.0
0.1052631578947368,0.8947368421052602,0,0.1204766293772854,0.0,0.0,0.0,1.0,0.0,0.0,550000.0
0.6842105263157894,0.3157894736842053,1,0.6626485701721094,0.0,0.0,0.0,1.0,0.0,0.0,100000.0
0.4210526315789473,0.5789473684210549,2,0.3012006096422268,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,100000.0
0.4210526315789473,0.5789473684210549,0,0.602407243417129,0.0,0.0,1.0,0.1052631578947368,0.0,0.0,500000.0
0.2105263157894736,0.7894736842105203,2,0.4216832631521877,0.0,0.0,0.0,1.0,0.0,0.0,800000.0
0.2105263157894736,0.7894736842105203,2,0.4216832631521877,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,840000.0
0.2105263157894736,0.7894736842105203,0,0.3012006096422268,0.0,0.0,0.0,0.1882591093117409,1.0,0.0,490000.0
0.5263157894736842,0.473684210526315,2,0.4879487225826661,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,125000.0
0.4210526315789473,0.5789473684210549,4,0.7228898969270899,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,400000.0
0.2631578947368421,0.7368421052631504,0,0.0216808534991174,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,1000000.0
0.2631578947368421,0.7368421052631504,0,0.0859703974120325,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,530000.0
0.1578947368421052,0.8421052631578902,0,0.2964596172266098,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,840000.0
0.2631578947368421,0.7368421052631504,0,0.2409592828872463,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,229999.0
0.4210526315789473,0.5789473684210549,0,0.4819245899071681,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,130000.0
0.2631578947368421,0.7368421052631504,0,0.4216832631521877,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,200000.0
0.4736842105263157,0.526315789473685,0,0.4216832631521877,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,120000.0
0.894736842105263,0.1052631578947398,0,0.3433695383707131,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,75000.0
0.2105263157894736,0.7894736842105203,0,0.7228898969270899,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,250000.0
0.7894736842105263,0.2105263157894796,0,0.1807179561322658,0.0,0.0,0.0,1.0,0.0,0.0,100000.0
0.368421052631579,0.6315789473684248,2,0.0195121657359381,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,280000.0
0.2631578947368421,0.7368421052631504,0,0.0301146392448147,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,540000.0
0.1052631578947368,0.8947368421052602,0,0.0602353026223049,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,700000.0
0.2631578947368421,0.7368421052631504,0,0.602407243417129,0.0,0.0,0.0,1.0,0.0,0.0,525000.0
0.2105263157894736,0.7894736842105203,0,0.4819245899071681,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,430000.0
0.9473684210526316,0.0526315789473699,0,0.4216832631521877,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,65000.0
0.1052631578947368,0.8947368421052602,0,0.210838619509756,0.0,0.0,0.0,1.0,0.0,0.0,800000.0
0.6842105263157894,0.3157894736842053,2,0.6867451008741017,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,75000.0
0.631578947368421,0.3684210526315752,0,0.3239236380942054,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,210000.0
0.4210526315789473,0.5789473684210549,2,0.8433725504370508,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,195000.0
0.2631578947368421,0.7368421052631504,0,0.7228898969270899,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,400000.0
0.4210526315789473,0.5789473684210549,0,0.3614419363972072,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,170000.0
0.2105263157894736,0.7894736842105203,0,0.1505972927547756,0.0,0.0,0.0,0.1062753036437247,0.0,0.0,225000.0
0.3157894736842105,0.6842105263157947,0,0.5421659166621485,0.0,0.0,0.0,1.0,0.0,0.0,210000.0
0.0,1.0,0,0.7228898969270899,0.0,0.0,0.0,1.0,0.0,0.0,240000.0
0.4736842105263157,0.526315789473685,4,0.602407243417129,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,99000.0
0.3157894736842105,0.6842105263157947,0,0.2168627521852541,0.0,0.0,0.0,0.1882591093117409,1.0,0.0,620000.0
0.368421052631579,0.6315789473684248,0,0.1807179561322658,0.0,0.0,0.0,0.1882591093117409,1.0,0.0,500000.0
0.368421052631579,0.6315789473684248,2,0.4216832631521877,0.0,0.0,0.0,0.1882591093117409,1.0,0.0,260000.0
0.1578947368421052,0.8421052631578902,0,0.3614419363972072,0.0,0.0,0.0,1.0,0.0,0.0,550000.0
0.4736842105263157,0.526315789473685,0,0.9367466069072704,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,150000.0
0.2105263157894736,0.7894736842105203,0,0.2409592828872463,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,320000.0
0.2631578947368421,0.7368421052631504,4,0.602407243417129,0.0,0.0,0.0,1.0,0.0,0.0,400000.0
0.4210526315789473,0.5789473684210549,4,0.4819245899071681,0.0,0.0,0.0,1.0,0.0,0.0,175000.0
0.4736842105263157,0.526315789473685,2,0.5421659166621485,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,120000.0
0.368421052631579,0.6315789473684248,2,0.5421659166621485,0.0,0.0,0.0,0.1062753036437247,0.0,0.0,320000.0
0.7368421052631579,0.2631578947368354,4,0.6626485701721094,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,70000.0
0.0526315789473684,0.94736842105263,0,0.0903559659997951,0.0,0.0,0.0,1.0,0.0,0.0,810000.0
0.6842105263157894,0.3157894736842053,2,0.602407243417129,0.0,0.0,0.0,1.0,0.0,0.0,95000.0
0.0,1.0,0,0.2409592828872463,0.0,0.0,0.0,1.0,0.0,0.0,282000.0
0.8421052631578947,0.1578947368421097,2,0.3614419363972072,0.0,0.0,0.0,1.0,0.0,0.0,80000.0
0.368421052631579,0.6315789473684248,0,0.1505972927547756,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,72000.0
0.2105263157894736,0.7894736842105203,0,0.1505972927547756,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,600000.0
0.2631578947368421,0.7368421052631504,0,0.1385490274037795,0.0,0.0,0.0,0.0283400809716599,0.0,0.0,640000.0
0.1052631578947368,0.8947368421052602,0,0.1334586352929836,0.0,0.0,0.0,1.0,0.0,0.0,380000.0
0.1052631578947368,0.8947368421052602,0,0.4216832631521877,0.0,0.0,0.0,1.0,0.0,0.0,650000.0
0.5789473684210527,0.4210526315789451,2,0.3614419363972072,0.0,0.0,0.0,1.0,0.0,0.0,150000.0
0.5789473684210527,0.4210526315789451,2,0.6626485701721094,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,280000.0
0.1052631578947368,0.8947368421052602,0,0.1807179561322658,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,430000.0
0.0526315789473684,0.94736842105263,0,0.0903559659997951,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,800000.0
0.894736842105263,0.1052631578947398,2,0.602407243417129,0.0,0.0,0.0,1.0,0.0,0.0,75000.0
0.1578947368421052,0.8421052631578902,0,0.1445731600792775,0.0,0.0,0.0,1.0,0.0,0.0,390000.0
0.7894736842105263,0.2105263157894796,2,0.7228898969270899,0.0,0.0,0.0,0.1882591093117409,1.0,0.0,100000.0
0.6842105263157894,0.3157894736842053,0,0.4721654949728613,0.0,0.0,0.0,1.0,0.0,0.0,175000.0
0.4210526315789473,0.5789473684210549,2,0.6626485701721094,0.0,0.0,0.0,0.1062753036437247,0.0,0.0,434999.0
0.5263157894736842,0.473684210526315,4,0.5421659166621485,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,170000.0
0.4736842105263157,0.526315789473685,4,0.5421659166621485,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,190000.0
0.5789473684210527,0.4210526315789451,4,0.9036138771920312,0.0,0.0,0.0,1.0,0.0,0.0,250000.0
0.7368421052631579,0.2631578947368354,4,0.4216832631521877,0.0,0.0,0.0,1.0,0.0,0.0,140000.0
0.1578947368421052,0.8421052631578902,0,0.4841053259356984,0.0,0.0,0.0,1.0,0.0,0.0,600000.0
0.4210526315789473,0.5789473684210549,4,0.6626485701721094,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,280000.0
0.4210526315789473,0.5789473684210549,0,0.3614419363972072,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,150000.0
0.3157894736842105,0.6842105263157947,2,0.2409592828872463,0.0,0.0,0.0,0.048582995951417,0.0,0.0,210000.0
0.368421052631579,0.6315789473684248,0,0.1204766293772854,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,425000.0
0.3157894736842105,0.6842105263157947,0,0.331321273019717,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,265000.0
0.1052631578947368,0.8947368421052602,0,0.0068373905866902,0.0,0.0,0.0,0.0303643724696356,0.0,0.0,890000.0
0.368421052631579,0.6315789473684248,0,0.331321273019717,0.0,0.0,0.0,0.1062753036437247,0.0,0.0,365000.0
0.3157894736842105,0.6842105263157947,0,0.2590316809137404,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,350000.0
0.2105263157894736,0.7894736842105203,0,0.3614419363972072,0.0,0.0,0.0,1.0,0.0,0.0,685000.0
0.1052631578947368,0.8947368421052602,0,0.0159579274573943,0.0,0.0,0.0,0.0283400809716599,0.0,0.0,940000.0
0.1578947368421052,0.8421052631578902,0,0.2409592828872463,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,1000000.0
0.0526315789473684,0.94736842105263,0,0.0903559659997951,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,1150000.0
0.2105263157894736,0.7894736842105203,2,0.6985644491834289,0.0,0.0,0.0,1.0,0.0,0.0,450000.0
0.2631578947368421,0.7368421052631504,0,0.3915625997746974,0.0,0.0,0.0,0.048582995951417,0.0,0.0,590000.0
0.1578947368421052,0.8421052631578902,0,0.2409592828872463,0.0,0.0,0.0,1.0,0.0,0.0,800000.0
0.4210526315789473,0.5789473684210549,0,0.3493936710462111,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,385000.0
0.4210526315789473,0.5789473684210549,0,0.3252971403442189,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,235000.0
0.1578947368421052,0.8421052631578902,0,0.337345405695215,0.0,0.0,0.0,0.0748987854251012,0.0,0.0,640000.0
0.7368421052631579,0.2631578947368354,4,0.7228898969270899,0.0,0.0,0.0,1.0,0.0,0.0,52000.0
0.5789473684210527,0.4210526315789451,2,0.5421659166621485,0.0,0.0,0.0,1.0,0.0,0.0,80000.0
0.4210526315789473,0.5789473684210549,2,0.4216832631521877,0.0,0.0,0.0,1.0,0.0,0.0,140000.0
0.631578947368421,0.3684210526315752,2,0.5421659166621485,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,120000.0
0.4210526315789473,0.5789473684210549,0,0.7228898969270899,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,180000.0
0.1578947368421052,0.8421052631578902,0,0.0602353026223049,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,700000.0
0.4210526315789473,0.5789473684210549,2,0.4819245899071681,0.0,0.0,0.0,1.0,0.0,0.0,285000.0
0.2631578947368421,0.7368421052631504,0,0.5421659166621485,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,390000.0
0.631578947368421,0.3684210526315752,0,0.4819245899071681,0.0,0.0,0.0,1.0,0.0,0.0,125000.0
0.631578947368421,0.3684210526315752,2,0.3614419363972072,0.0,0.0,0.0,1.0,0.0,0.0,225000.0
0.4736842105263157,0.526315789473685,2,0.8373484177615528,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,175000.0
0.4736842105263157,0.526315789473685,2,0.9638552039470116,0.0,0.0,1.0,0.1052631578947368,0.0,0.0,1075000.0
0.3157894736842105,0.6842105263157947,0,0.9036138771920312,0.0,0.0,0.0,0.1882591093117409,1.0,0.0,300000.0
0.5263157894736842,0.473684210526315,1,0.9819276019735058,0.0,0.0,1.0,0.1052631578947368,0.0,0.0,700000.0
0.5789473684210527,0.4210526315789451,0,0.7228898969270899,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,90000.0
0.4736842105263157,0.526315789473685,2,0.7228898969270899,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,120000.0
0.4210526315789473,0.5789473684210549,2,0.602407243417129,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,220000.0
0.2631578947368421,0.7368421052631504,0,0.8433725504370508,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,300000.0
0.5263157894736842,0.473684210526315,2,0.5240935186356545,0.0,0.0,0.0,0.0283400809716599,0.0,0.0,180000.0
0.368421052631579,0.6315789473684248,0,0.4216832631521877,0.0,0.0,0.0,1.0,0.0,0.0,170000.0
0.2631578947368421,0.7368421052631504,2,0.3012006096422268,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,300000.0
0.3157894736842105,0.6842105263157947,0,0.4216832631521877,0.0,0.0,1.0,0.1052631578947368,0.0,0.0,1050000.0
0.1052631578947368,0.8947368421052602,0,0.1505972927547756,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,465000.0
0.4736842105263157,0.526315789473685,2,0.4819245899071681,0.0,0.0,0.0,0.1437246963562753,0.0,1.0,130000.0
0.1052631578947368,0.8947368421052602,0,0.0602353026223049,0.0,0.0,0.0,0.0263157894736842,0.0,0.0,434999.0
0.1052631578947368,0.8947368421052602,0,0.1927662214832619,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,500000.0
0.1052631578947368,0.8947368421052602,0,0.0602353026223049,0.0,0.0,0.0,1.0,0.0,0.0,200000.0
0.1578947368421052,0.8421052631578902,0,0.3132488749932228,0.0,0.0,0.0,1.0,0.0,0.0,625000.0
0.7368421052631579,0.2631578947368354,4,0.7228898969270899,0.0,0.0,0.0,0.1923076923076923,0.0,0.0,110000.0
0.0526315789473684,0.94736842105263,0,0.0677052271399225,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,800000.0
0.1578947368421052,0.8421052631578902,0,0.3975867324501955,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,490000.0
0.1578947368421052,0.8421052631578902,0,0.3855384670991994,0.0,0.0,0.0,1.0,0.0,0.0,880000.0
0.368421052631579,0.6315789473684248,0,0.2951764769667287,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,290000.0
0.7368421052631579,0.2631578947368354,2,0.602407243417129,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,115999.0
0.1052631578947368,0.8947368421052602,0,0.1596334917680227,0.0,0.0,0.0,0.1062753036437247,0.0,0.0,360000.0
0.9473684210526316,0.0526315789473699,2,0.602407243417129,0.0,0.0,0.0,1.0,0.0,0.0,65000.0
0.1578947368421052,0.8421052631578902,0,0.4337315285031837,0.0,0.0,0.0,1.0,0.0,0.0,685000.0
0.5789473684210527,0.4210526315789451,0,0.3012006096422268,0.0,0.0,0.0,0.1882591093117409,1.0,0.0,300000.0
0.1578947368421052,0.8421052631578902,0,0.2650558135892385,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,680000.0
0.1578947368421052,0.8421052631578902,2,0.3614419363972072,0.0,0.0,0.0,1.0,0.0,0.0,1000000.0
0.9473684210526316,0.0526315789473699,0,0.7228898969270899,0.0,1.0,0.0,0.2884615384615385,0.0,0.0,100000.0
0.5263157894736842,0.473684210526315,0,0.7831312236820703,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,160000.0
0.1578947368421052,0.8421052631578902,0,0.4216832631521877,0.0,0.0,0.0,1.0,0.0,0.0,450000.0
0.3157894736842105,0.6842105263157947,0,0.1204766293772854,0.0,0.0,0.0,1.0,0.0,0.0,600000.0
0.5789473684210527,0.4210526315789451,2,0.3614419363972072,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,180000.0
0.5263157894736842,0.473684210526315,2,0.5421659166621485,0.0,0.0,0.0,1.0,0.0,0.0,120000.0
0.7368421052631579,0.2631578947368354,4,0.4819245899071681,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,130000.0
0.4736842105263157,0.526315789473685,0,0.9337345405695214,0.0,0.0,0.0,1.0,0.0,0.0,160000.0
0.0526315789473684,0.94736842105263,0,0.210838619509756,1.0,0.0,0.0,0.2631578947368421,0.0,0.0,860000.0
0.1052631578947368,0.8947368421052602,2,0.1204766293772854,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,650000.0
0.5263157894736842,0.473684210526315,2,0.4819245899071681,0.0,0.0,0.0,1.0,0.0,0.0,100000.0
0.1578947368421052,0.8421052631578902,0,0.1204766293772854,0.0,0.0,0.0,1.0,0.0,0.0,282000.0
0.5789473684210527,0.4210526315789451,0,0.3012006096422268,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,300000.0
0.5263157894736842,0.473684210526315,2,0.6626485701721094,0.0,0.0,0.0,0.5789473684210527,0.0,0.0,270000.0
