year,car_age,owner,km_driven,brand_popularity,avg_km_per_year,price_per_km,transmission,selling_price
0.5789473684210549,0.4210526315789473,2,0.6626485701721094,0.1062753036437247,0.3055532407330246,1.4418165639977354e-05,1,434999.0
0.473684210526315,0.5263157894736842,4,0.5421659166621485,0.1923076923076923,0.214283095229365,6.1555641733453975e-06,1,170000.0
0.526315789473685,0.4736842105263157,4,0.5421659166621485,0.1923076923076923,0.2307666666581196,7.044454306680473e-06,1,190000.0
0.4210526315789451,0.5789473684210527,4,0.9036138771920312,1.0,0.3333311111037036,5.2666740400103225e-06,1,250000.0
0.2631578947368354,0.7368421052631579,4,0.4216832631521877,1.0,0.1296267283853908,6.600009240012936e-06,1,140000.0
0.8421052631578902,0.1578947368421052,0,0.4841053259356984,1.0,0.3826741327232995,2.846490135256668e-05,1,600000.0
0.5789473684210549,0.4210526315789473,4,0.6626485701721094,0.5789473684210527,0.3055532407330246,8.781830476380848e-06,1,280000.0
0.5789473684210549,0.4210526315789473,0,0.3614419363972072,0.1437246963562753,0.1666638888796295,8.600012040016855e-06,1,150000.0
0.6842105263157947,0.3157894736842105,2,0.2409592828872463,0.048582995951417,0.1333304444348147,1.9600027440038416e-05,1,210000.0
0.6315789473684248,0.368421052631579,0,0.1204766293772854,0.1437246963562753,0.0606029292824915,8.360011704016386e-05,1,425000.0
0.6842105263157947,0.3157894736842105,0,0.331321273019717,0.5789473684210527,0.183330611102037,1.7872752294580486e-05,1,265000.0
0.8947368421052602,0.1052631578947368,0,0.0068373905866902,0.0303643724696356,0.0063077988037737,0.0031324072022714,1,890000.0
0.6315789473684248,0.368421052631579,0,0.331321273019717,0.1062753036437247,0.1666638888796295,2.51454897491402e-05,1,365000.0
0.6842105263157947,0.3157894736842105,0,0.2590316809137404,0.1923076923076923,0.1433304777682592,3.115818315634014e-05,1,350000.0
0.7894736842105203,0.2105263157894736,0,0.3614419363972072,1.0,0.2499974999916666,4.426672864008676e-05,1,685000.0
0.8947368421052602,0.1052631578947368,0,0.0159579274573943,0.0283400809716599,0.0147189379520153,0.0014174699089861,1,940000.0
0.8421052631578902,0.1578947368421052,0,0.2409592828872463,0.2631578947368421,0.1904734920544973,9.860013804019326e-05,1,1000000.0
0.94736842105263,0.0526315789473684,0,0.0903559659997951,0.2631578947368421,0.0999969999899999,0.0003052670940405,1,1150000.0
0.7894736842105203,0.2105263157894736,2,0.6985644491834289,1.0,0.4831732772442574,1.412234605058286e-05,1,450000.0
0.7368421052631504,0.2631578947368421,0,0.3915625997746974,0.048582995951417,0.2407382098681069,3.490774117852996e-05,1,590000.0
0.8421052631578902,0.1578947368421052,0,0.2409592828872463,1.0,0.1904734920544973,7.860011004015406e-05,1,800000.0
0.5789473684210549,0.4210526315789473,0,0.3493936710462111,0.5789473684210527,0.1611083148054937,2.5151759350394125e-05,1,385000.0
0.5789473684210549,0.4210526315789473,0,0.3252971403442189,0.5789473684210527,0.1499971666572221,1.6007429817809153e-05,1,235000.0
0.8421052631578902,0.1578947368421052,0,0.337345405695215,0.0748987854251012,0.266664222214074,4.431434775437257e-05,1,640000.0
0.2631578947368354,0.7368421052631579,4,0.7228898969270899,1.0,0.2222196296209876,3.3333380000065333e-07,1,52000.0
0.4210526315789451,0.5789473684210527,2,0.5421659166621485,1.0,0.1999973333244444,2.1555585733375584e-06,1,80000.0
0.5789473684210549,0.4210526315789473,2,0.4216832631521877,1.0,0.1944417592503085,6.600009240012936e-06,1,140000.0
0.3684210526315752,0.631578947368421,2,0.5421659166621485,0.5789473684210527,0.1874972916576388,3.933338840007709e-06,1,120000.0
0.5789473684210549,0.4210526315789473,0,0.7228898969270899,0.1437246963562753,0.3333311111037036,4.600006440009016e-06,1,180000.0
0.8421052631578902,0.1578947368421052,0,0.0602353026223049,0.5789473684210527,0.0476158730052909,0.0002786003900405,1,700000.0
0.5789473684210549,0.4210526315789473,2,0.4819245899071681,1.0,0.2222196296209876,1.2850017990025186e-05,1,285000.0
0.7368421052631504,0.2631578947368421,0,0.5421659166621485,0.5789473684210527,0.3333311111037036,1.5933355640031227e-05,1,390000.0
0.3684210526315752,0.631578947368421,0,0.4819245899071681,1.0,0.1666638888796295,4.850006790009506e-06,1,125000.0
0.3684210526315752,0.631578947368421,2,0.3614419363972072,1.0,0.124997083323611,1.3600019040026656e-05,1,225000.0
0.526315789473685,0.4736842105263157,2,0.8373484177615528,0.5789473684210527,0.35640811110396,3.635976313388421e-06,1,175000.0
0.526315789473685,0.4736842105263157,2,0.9638552039470116,0.1052631578947368,0.4102544444378917,2.547503566504993e-05,1,1075000.0
0.6842105263157947,0.3157894736842105,0,0.9036138771920312,0.1882591093117409,0.4999983333277777,6.600009240012936e-06,1,300000.0
0.473684210526315,0.5263157894736842,1,0.9819276019735058,0.1052631578947368,0.3880931984058994,1.5777936199540127e-05,1,700000.0
0.4210526315789451,0.5789473684210527,0,0.7228898969270899,0.2884615384615385,0.266664222214074,1.6000022400031364e-06,1,90000.0
0.526315789473685,0.4736842105263157,2,0.7228898969270899,0.2884615384615385,0.3076899999923077,2.600003640005096e-06,1,120000.0
0.5789473684210549,0.4210526315789473,2,0.602407243417129,0.1437246963562753,0.2777753703623457,7.400010360014504e-06,1,220000.0
0.7368421052631504,0.2631578947368421,0,0.8433725504370508,0.2884615384615385,0.5185169135748972,7.171438611442626e-06,1,300000.0
0.473684210526315,0.5263157894736842,2,0.5240935186356545,0.0283400809716599,0.2071402142769047,6.87587169518589e-06,1,180000.0
0.6315789473684248,0.368421052631579,0,0.4216832631521877,1.0,0.2121185858498316,8.31429735430201e-06,1,170000.0
0.7368421052631504,0.2631578947368421,2,0.3012006096422268,0.1923076923076923,0.1851824691267489,2.2600031640044297e-05,1,300000.0
0.6842105263157947,0.3157894736842105,0,0.4216832631521877,0.1052631578947368,0.2333307777692592,5.8600082040114856e-05,1,1050000.0
0.8947368421052602,0.1052631578947368,0,0.1505972927547756,0.5789473684210527,0.1388860185089505,7.30001022001431e-05,1,465000.0
0.526315789473685,0.4736842105263157,2,0.4819245899071681,0.1437246963562753,0.2051255555467236,5.100007140009996e-06,1,130000.0
0.8947368421052602,0.1052631578947368,0,0.0602353026223049,0.0263157894736842,0.0555524073969135,0.0001725998416397,1,434999.0
0.8947368421052602,0.1052631578947368,0,0.1927662214832619,0.5789473684210527,0.1777750370279011,6.110008554011977e-05,1,500000.0
0.8947368421052602,0.1052631578947368,0,0.0602353026223049,1.0,0.0555524073969135,7.860011004015406e-05,1,200000.0
0.8421052631578902,0.1578947368421052,0,0.3132488749932228,1.0,0.2476165396741798,4.667698842470688e-05,1,625000.0
0.2631578947368354,0.7368421052631579,4,0.7228898969270899,0.1923076923076923,0.2222196296209876,2.2666698400044424e-06,1,110000.0
0.94736842105263,0.0526315789473684,0,0.0677052271399225,0.5789473684210527,0.0749302497674992,0.0002832979055138,1,800000.0
0.8421052631578902,0.1578947368421052,0,0.3975867324501955,0.5789473684210527,0.3142834285638095,2.8297009312782733e-05,1,490000.0
0.8421052631578902,0.1578947368421052,0,0.3855384670991994,1.0,0.3047595872938624,5.360007504010505e-05,1,880000.0
0.6315789473684248,0.368421052631579,0,0.2951764769667287,0.5789473684210527,0.1484820100915488,2.22735005706559e-05,1,290000.0
0.2631578947368354,0.7368421052631579,2,0.602407243417129,0.2884615384615385,0.1851824691267489,3.2399645359503507e-06,1,115999.0
0.8947368421052602,0.1052631578947368,0,0.1596334917680227,0.1062753036437247,0.1472193796201542,5.29396967570849e-05,1,360000.0
0.0526315789473699,0.9473684210526316,2,0.602407243417129,1.0,0.1515123232228955,1.200001680002352e-06,1,65000.0
0.8421052631578902,0.1578947368421052,0,0.4337315285031837,1.0,0.3428549523736507,3.665560687340518e-05,1,685000.0
0.4210526315789451,0.5789473684210527,0,0.3012006096422268,0.1882591093117409,0.1111081481382715,2.2600031640044297e-05,1,300000.0
0.8421052631578902,0.1578947368421052,0,0.2650558135892385,0.5789473684210527,0.2095211745943914,6.041826640375479e-05,1,680000.0
0.8421052631578902,0.1578947368421052,2,0.3614419363972072,1.0,0.2857119047539682,6.526675804012794e-05,1,1000000.0
0.0526315789473699,0.9473684210526316,0,0.7228898969270899,0.2884615384615385,0.1818154545363636,1.9333360400037897e-06,1,100000.0
0.473684210526315,0.5263157894736842,0,0.7831312236820703,0.2631578947368421,0.309521507928836,3.5230818553915208e-06,1,160000.0
0.8421052631578902,0.1578947368421052,0,0.4216832631521877,1.0,0.3333311111037036,2.431431975433337e-05,1,450000.0
0.6842105263157947,0.3157894736842105,0,0.1204766293772854,1.0,0.0666635555451851,0.0001186001660402,1,600000.0
0.4210526315789451,0.5789473684210527,2,0.3614419363972072,0.5789473684210527,0.1333304444348147,1.0600014840020777e-05,1,180000.0
0.473684210526315,0.5263157894736842,2,0.5421659166621485,1.0,0.214283095229365,3.933338840007709e-06,1,120000.0
0.2631578947368354,0.7368421052631579,4,0.4819245899071681,0.5789473684210527,0.1481453086325102,5.100007140009996e-06,1,130000.0
0.526315789473685,0.4736842105263157,0,0.9337345405695214,1.0,0.3974338888821937,2.7290360787150265e-06,1,160000.0
