Unnamed: 0,name,year,selling_price,km_driven,transmission,owner,fuel_Diesel,fuel_Electric,fuel_LPG,fuel_Petrol,seller_type_Individual,seller_type_Trustmark Dealer,car_age,brand_name,avg_km_per_year,brand_popularity,price_per_km,age_group,usage_group,popularity_group
49,Maruti Alto LXi,0.5789473684210549,160000.0,0.36144193639720723,1,2,False,False,False,True,True,False,0.42105263157894735,Maruti,0.16666388887962957,0.9999999999999999,9.266679640018162e-06,Mature (8-12),Low Usage,Popular
51,Honda City i DTEC VX,0.6842105263157947,675000.0,0.5421659166621485,1,0,True,False,False,False,False,False,0.3157894736842105,Honda,0.2999976666588889,0.1882591093117409,2.8600040040056056e-05,Mature (8-12),Low Usage,Popular
52,Maruti Wagon R VXI BS IV,0.6315789473684248,300000.0,0.48192458990716813,1,0,False,False,False,True,False,False,0.368421052631579,Maruti,0.2424217171632996,0.9999999999999999,1.3600019040026656e-05,Mature (8-12),Low Usage,Popular
53,Tata Indica DLS,0.21052631578947967,70000.0,0.48192458990716813,1,0,True,False,False,False,True,False,0.7894736842105263,Tata,0.14034801168635472,0.2884615384615385,2.100002940004116e-06,Old (13+),Low Usage,Popular
54,Hyundai EON Magna Plus,0.6842105263157947,240000.0,0.4415629009813312,1,2,False,False,False,True,False,False,0.3157894736842105,Hyundai,0.2443308144360481,0.5789473684210527,1.1696878585725517e-05,Mature (8-12),Low Usage,Popular
55,Toyota Etios GD,0.6842105263157947,525000.0,0.5542141820131447,1,0,True,False,False,False,False,False,0.3157894736842105,Toyota,0.3066643555478518,0.10526315789473685,2.1426116953085472e-05,Mature (8-12),Low Usage,Common
56,Maruti Alto LXi,0.4210526315789451,151000.0,0.402189169814276,1,2,False,False,False,True,False,False,0.5789473684210527,Maruti,0.14836160564979659,0.9999999999999999,7.646802389664498e-06,Old (13+),Low Usage,Popular
57,Maruti Alto LXi,0.4210526315789451,140000.0,0.602407243417129,1,0,False,False,False,True,True,False,0.5789473684210527,Maruti,0.2222196296209876,0.9999999999999999,4.200005880008231e-06,Old (13+),Low Usage,Popular
60,Mahindra Scorpio 1.99 S6 Plus,0.8421052631578902,570000.0,0.36144193639720723,1,0,True,False,False,False,True,False,0.15789473684210525,Mahindra,0.2857119047539682,0.26315789473684215,3.660005124007174e-05,Recent (4-7),Low Usage,Popular
61,Hyundai EON Magna Plus,0.8947368421052602,300000.0,0.18674208880776388,1,0,False,False,False,True,True,False,0.10526315789473684,Hyundai,0.1722194629537654,0.5789473684210527,3.7309729652976356e-05,Recent (4-7),Low Usage,Popular
62,Tata Indigo Classic Dicor,0.3157894736842053,100000.0,0.23493515021174824,1,0,True,False,False,False,True,False,0.6842105263157894,Tata,0.07646750979366009,0.2884615384615385,8.856422655401974e-06,Old (13+),Low Usage,Popular
63,Toyota Innova 2.5 V Diesel 8-seater,0.4210526315789451,500000.0,0.7228898969270899,1,4,True,False,False,False,True,False,0.5789473684210527,Toyota,0.26666422221407404,0.10526315789473685,1.5266688040029925e-05,Old (13+),Low Usage,Common
64,Tata Indica Vista Quadrajet LS,0.6842105263157947,125000.0,0.9999999999999999,1,1,True,False,False,False,True,False,0.3157894736842105,Tata,0.5533318444394815,0.2884615384615385,1.612050449641714e-06,Mature (8-12),Medium Usage,Popular
65,Maruti Swift 1.3 VXi,0.2631578947368354,130000.0,0.6626485701721094,1,4,False,False,False,True,True,False,0.7368421052631579,Maruti,0.20370104937386826,0.9999999999999999,3.327277385461068e-06,Old (13+),Low Usage,Popular
66,Ford EcoSport 1.5 Diesel Titanium BSIV,0.8421052631578902,925000.0,0.21083861950975608,1,0,True,False,False,False,True,False,0.15789473684210525,Ford,0.16666388887962957,0.1923076923076923,0.00010431443175449017,Recent (4-7),Low Usage,Popular
67,Maruti Ciaz 1.3 Delta,0.8947368421052602,750000.0,0.36144193639720723,1,0,True,False,False,False,True,False,0.10526315789473684,Maruti,0.33333111110370367,0.9999999999999999,4.8600068040095255e-05,Recent (4-7),Low Usage,Popular
69,Hyundai i10 Sportz 1.2,0.47368421052631504,248000.0,0.37951433442370136,1,2,False,False,False,True,True,False,0.5263157894736842,Hyundai,0.14999716665722218,0.5789473684210527,1.4346051830504306e-05,Old (13+),Low Usage,Popular
70,Skoda Rapid 1.5 TDI Elegance,0.6842105263157947,450000.0,0.7228898969270899,1,2,True,False,False,False,True,False,0.3157894736842105,Skoda,0.3999979999933333,0.02834008097165992,1.3600019040026656e-05,Mature (8-12),Medium Usage,Rare
71,Hyundai Getz GLS,0.21052631578947967,504355.83229527104,0.7228898969270899,1,4,False,False,False,True,True,False,0.7894736842105263,Hyundai,0.21052368420175435,0.5789473684210527,1.541188265314475e-05,Old (13+),Low Usage,Popular
72,Nissan Terrano XL,0.6842105263157947,650000.0,0.45782805920517594,1,2,False,False,False,True,True,False,0.3157894736842105,Nissan,0.2533308444361481,0.048582995951417005,3.281057225059062e-05,Mature (8-12),Low Usage,Rare
73,Hyundai Grand i10 CRDi Sportz,0.7368421052631504,450000.0,0.48192458990716813,1,0,True,False,False,False,True,False,0.2631578947368421,Hyundai,0.296293950609465,0.5789473684210527,2.1100029540041357e-05,Mature (8-12),Low Usage,Popular
74,Hyundai Elite i20 Diesel Era,0.9473684210526301,650000.0,0.15059729275477562,1,0,True,False,False,False,True,False,0.05263157894736842,Hyundai,0.16666388887962957,0.5789473684210527,0.0001026001436402011,Recent (4-7),Low Usage,Popular
75,Honda Amaze S i-VTEC,0.7894736842105203,495000.0,0.07203055440093012,1,0,False,False,False,True,False,False,0.21052631578947367,Honda,0.04982183273944246,0.1882591093117409,0.00016417975820088375,Mature (8-12),Low Usage,Popular
76,Honda Brio S MT,0.7368421052631504,371000.0,0.1204766293772854,1,0,False,False,False,True,False,False,0.2631578947368421,Honda,0.07407098764403289,0.1882591093117409,7.28001019201427e-05,Mature (8-12),Low Usage,Popular
77,Hyundai Creta 1.6 SX Option,0.8421052631578902,1025000.0,0.05421116994680691,1,0,False,False,False,True,False,False,0.15789473684210525,Hyundai,0.04285395237031742,0.5789473684210527,0.0004541561913742235,Recent (4-7),Low Usage,Popular
79,Mahindra XUV500 W8 2WD,0.7368421052631504,750000.0,0.4216832631521877,1,0,True,False,False,False,True,False,0.2631578947368421,Mahindra,0.2592567901152263,0.26315789473684215,4.145720089722411e-05,Mature (8-12),Low Usage,Popular
80,Renault Duster 85PS Diesel RxL Optional,0.6315789473684248,600000.0,0.7228898969270899,1,0,True,False,False,False,True,False,0.368421052631579,Renault,0.36363424241717174,0.1062753036437247,1.8600026040036455e-05,Mature (8-12),Medium Usage,Common
81,Hyundai Santro Xing XO,0.3157894736842053,80000.0,0.3493936710462111,1,2,False,False,False,True,False,False,0.6842105263157894,Hyundai,0.1137225359378649,0.5789473684210527,4.1172471434563455e-06,Old (13+),Low Usage,Popular
82,Mahindra Bolero 2011-2019 SLE,0.6315789473684248,325000.0,0.3746950282833029,1,0,True,False,False,False,False,False,0.368421052631579,Mahindra,0.18848214342532657,0.26315789473684215,1.950034884389674e-05,Mature (8-12),Low Usage,Popular
84,Fiat Avventura MULTIJET Emotion,0.7368421052631504,350000.0,0.3192730076687209,1,2,True,False,False,False,True,False,0.2631578947368421,Fiat,0.1962936172750205,0.030364372469635626,2.5015129360803746e-05,Mature (8-12),Low Usage,Rare
86,Datsun RediGO 1.0 S,0.8421052631578902,210000.0,0.09035596599979517,1,2,False,False,False,True,False,False,0.15789473684210525,Datsun,0.07142547618015868,0.026315789473684213,5.460007644010702e-05,Recent (4-7),Low Usage,Rare
87,Volkswagen Jetta 1.4 TSI Comfortline,0.6315789473684248,450000.0,0.3012006096422268,1,0,False,False,False,True,True,False,0.368421052631579,Volkswagen,0.15151232322289557,0.07489878542510121,3.4600048440067815e-05,Mature (8-12),Low Usage,Common
93,Maruti SX4 Zxi BSIII,0.3684210526315752,175000.0,0.17573599840962897,1,0,False,False,False,True,False,False,0.631578947368421,Maruti,0.06077395257984193,0.9999999999999999,2.2594821335557262e-05,Old (13+),Low Usage,Popular
95,Mahindra Bolero Power Plus SLX,0.8421052631578902,628000.0,0.7228898969270899,1,0,True,False,False,False,True,False,0.15789473684210525,Mahindra,0.5714271428523808,0.26315789473684215,1.9533360680038286e-05,Recent (4-7),Medium Usage,Popular
96,Hyundai Sonata CRDi M/T,0.47368421052631504,600000.0,0.602407243417129,1,0,True,False,False,False,True,False,0.5263157894736842,Hyundai,0.23809269840423275,0.5789473684210527,2.2600031640044297e-05,Old (13+),Low Usage,Popular
97,Nissan Micra Active XV Petrol,0.8421052631578902,399000.0,0.18071795613226585,1,0,False,False,False,True,True,False,0.15789473684210525,Nissan,0.14285428570476183,0.048582995951417005,5.180007252010153e-05,Recent (4-7),Low Usage,Rare
98,Mahindra Xylo D4,0.8947368421052602,750000.0,0.5240935186356545,1,0,True,False,False,False,True,False,0.10526315789473684,Mahindra,0.4833316111053703,0.26315789473684215,3.308280493661657e-05,Recent (4-7),Medium Usage,Popular
99,Hyundai Elite i20 Sportz Plus Dual Tone BSIV,0.9473684210526301,750000.0,0.09035596599979517,1,0,False,False,False,True,True,False,0.05263157894736842,Hyundai,0.09999699998999996,0.5789473684210527,0.00019860027804038924,Recent (4-7),Low Usage,Popular
100,Renault KWID RXT,0.8421052631578902,315000.0,0.09638009867529322,1,0,False,False,False,True,True,False,0.15789473684210525,Renault,0.07618739681513224,0.1062753036437247,7.735010829015161e-05,Recent (4-7),Low Usage,Common
101,Mahindra Xylo E4 BS III,0.5789473684210549,600000.0,0.36144193639720723,1,0,True,False,False,False,True,False,0.42105263157894735,Mahindra,0.16666388887962957,0.26315789473684215,3.8600054040075654e-05,Mature (8-12),Low Usage,Popular
102,Maruti Wagon R LXI Minor,0.47368421052631504,100000.0,0.36144193639720723,1,1,False,False,False,True,True,False,0.5263157894736842,Maruti,0.14285428570476183,0.9999999999999999,5.2666740400103225e-06,Old (13+),Low Usage,Popular
103,Maruti SX4 ZXI MT BSIV,0.526315789473685,250000.0,0.6626485701721094,1,4,False,False,False,True,True,False,0.4736842105263157,Maruti,0.2820488888809116,0.9999999999999999,7.690919858196894e-06,Old (13+),Low Usage,Popular
104,Renault KWID RXT,0.8421052631578902,350000.0,0.15059729275477562,1,0,False,False,False,True,True,False,0.15789473684210525,Renault,0.11904468252989414,0.1062753036437247,5.460007644010702e-05,Recent (4-7),Low Usage,Common
105,Hyundai Creta 1.4 CRDi S,0.7894736842105203,780000.0,0.36144193639720723,1,0,True,False,False,False,True,False,0.21052631578947367,Hyundai,0.24999749999166662,0.5789473684210527,5.060007084009918e-05,Mature (8-12),Low Usage,Popular
106,Maruti Swift Dzire VDI,0.6842105263157947,434000.0,0.4780089036680944,1,2,True,False,False,False,True,False,0.3157894736842105,Maruti,0.2644975483251611,0.9999999999999999,2.047778544268664e-05,Mature (8-12),Low Usage,Popular
108,Mahindra Scorpio LX BSIV,0.6842105263157947,555000.0,0.5421659166621485,1,2,True,False,False,False,True,False,0.3157894736842105,Mahindra,0.2999976666588889,0.26315789473684215,2.3266699240045603e-05,Mature (8-12),Low Usage,Popular
109,Maruti SX4 Vxi BSIII,0.3157894736842053,120000.0,0.5421659166621485,1,2,False,False,False,True,True,False,0.6842105263157894,Maruti,0.1764678431281045,0.9999999999999999,3.933338840007709e-06,Old (13+),Low Usage,Popular
110,Maruti Ertiga VDI,0.6842105263157947,500000.0,0.7228898969270899,1,2,True,False,False,False,True,False,0.3157894736842105,Maruti,0.3999979999933333,0.9999999999999999,1.5266688040029925e-05,Mature (8-12),Medium Usage,Popular
111,Chevrolet Beat Diesel,0.6315789473684248,165000.0,0.36144193639720723,1,2,True,False,False,False,True,False,0.368421052631579,Chevrolet,0.1818154545363636,0.1437246963562753,9.600013440018815e-06,Mature (8-12),Low Usage,Common
112,Maruti Zen LX,0.15789473684210975,95000.0,0.3012006096422268,1,0,False,False,False,True,True,False,0.8421052631578947,Maruti,0.08333027776759255,0.9999999999999999,6.200008680012152e-06,Old (13+),Low Usage,Popular
113,Maruti Baleno Delta 1.2,0.8947368421052602,550000.0,0.1204766293772854,1,0,False,False,False,True,True,False,0.10526315789473684,Maruti,0.11110814813827156,0.9999999999999999,0.00010860015204021285,Recent (4-7),Low Usage,Popular
114,Maruti Swift Vdi BSIII,0.3157894736842053,100000.0,0.6626485701721094,1,1,True,False,False,False,True,False,0.6842105263157894,Maruti,0.21568366012200432,0.9999999999999999,2.2363667672771108e-06,Old (13+),Low Usage,Popular
115,Tata Nano Lx BSIV,0.5789473684210549,100000.0,0.3012006096422268,1,2,False,False,False,True,True,False,0.42105263157894735,Tata,0.13888601850895058,0.2884615384615385,6.600009240012936e-06,Mature (8-12),Low Usage,Popular
116,Toyota Innova 2.5 GX (Diesel) 8 Seater,0.5789473684210549,500000.0,0.602407243417129,1,0,True,False,False,False,True,False,0.42105263157894735,Toyota,0.2777753703623457,0.10526315789473685,1.8600026040036455e-05,Mature (8-12),Low Usage,Common
117,Maruti Ertiga SHVS VDI,0.7894736842105203,800000.0,0.4216832631521877,1,2,True,False,False,False,True,False,0.21052631578947367,Maruti,0.29166430554768513,0.9999999999999999,4.431434775437257e-05,Mature (8-12),Low Usage,Popular
118,Hyundai Creta 1.6 CRDi SX,0.7894736842105203,840000.0,0.4216832631521877,1,2,True,False,False,False,True,False,0.21052631578947367,Hyundai,0.29166430554768513,0.5789473684210527,4.660006524009134e-05,Mature (8-12),Low Usage,Popular
119,Honda Amaze S i-Vtech,0.7894736842105203,490000.0,0.3012006096422268,1,0,False,False,False,True,True,False,0.21052631578947367,Honda,0.20833069443564808,0.1882591093117409,3.780005292007409e-05,Mature (8-12),Low Usage,Popular
120,Tata Indica Vista Aqua 1.4 TDI,0.47368421052631504,125000.0,0.48794872258266614,1,2,True,False,False,False,True,False,0.5263157894736842,Tata,0.19285445237198406,0.2884615384615385,4.772846188157503e-06,Old (13+),Low Usage,Popular
121,Chevrolet Tavera Neo 2 LS B4 7 Str BSIII,0.5789473684210549,400000.0,0.7228898969270899,1,4,True,False,False,False,True,False,0.42105263157894735,Chevrolet,0.33333111110370367,0.1437246963562753,1.1933350040023389e-05,Mature (8-12),Low Usage,Common
122,Chevrolet Cruze LTZ,0.7368421052631504,1000000.0,0.021680853499117463,1,0,True,False,False,False,False,False,0.2631578947368421,Chevrolet,0.013330044433481444,0.1437246963562753,0.0011097126647088415,Mature (8-12),Low Usage,Common
123,Ford Figo Aspire 1.2 Ti-VCT Titanium Plus,0.7368421052631504,530000.0,0.08597039741203259,1,0,False,False,False,True,False,False,0.2631578947368421,Ford,0.05285610211293297,0.1923076923076923,0.00014714280689679063,Mature (8-12),Low Usage,Popular
124,Ford EcoSport 1.5 Diesel Titanium Plus BSIV,0.8421052631578902,840000.0,0.2964596172266098,1,0,True,False,False,False,False,False,0.15789473684210525,Ford,0.23434506686450857,0.1923076923076923,6.687473650354521e-05,Recent (4-7),Low Usage,Popular
125,Hyundai i10 Sportz 1.1L,0.7368421052631504,229999.0,0.2409592828872463,1,0,False,False,False,True,True,False,0.2631578947368421,Hyundai,0.14814530863251024,0.5789473684210527,2.1599930239902335e-05,Mature (8-12),Low Usage,Popular
127,Chevrolet Spark 1.0 LS,0.5789473684210549,130000.0,0.48192458990716813,1,0,False,False,False,True,True,False,0.42105263157894735,Chevrolet,0.2222196296209876,0.1437246963562753,5.100007140009996e-06,Mature (8-12),Low Usage,Common
128,Hyundai EON Era Plus,0.7368421052631504,200000.0,0.4216832631521877,1,0,False,False,False,True,True,False,0.2631578947368421,Hyundai,0.2592567901152263,0.5789473684210527,1.0028585468591084e-05,Mature (8-12),Low Usage,Popular
129,Tata Indica Vista Aqua TDI BSIII,0.526315789473685,120000.0,0.4216832631521877,1,0,True,False,False,False,True,False,0.4736842105263157,Tata,0.1794844444353276,0.2884615384615385,5.457150497153553e-06,Old (13+),Low Usage,Popular
130,Hyundai Santro LP zipPlus,0.10526315789473983,75000.0,0.3433695383707131,1,0,False,False,False,True,True,False,0.894736842105263,Hyundai,0.09047315872005288,0.5789473684210527,3.863163303165467e-06,,Low Usage,Popular
131,Tata Bolt Quadrajet XE,0.7894736842105203,250000.0,0.7228898969270899,1,0,True,False,False,False,True,False,0.21052631578947367,Tata,0.49999833332777777,0.2884615384615385,6.93334304001359e-06,Mature (8-12),Medium Usage,Popular
132,Maruti 800 AC BSIII,0.21052631578947967,100000.0,0.18071795613226585,1,0,False,False,False,True,True,False,0.7894736842105263,Maruti,0.05262842104210523,0.9999999999999999,1.1933350040023389e-05,Old (13+),Low Usage,Popular
133,Hyundai EON Era Plus,0.6315789473684248,280000.0,0.019512165735938166,1,2,False,False,False,True,True,False,0.368421052631579,Hyundai,0.009814881201119155,0.5789473684210527,0.00034427949433697106,Mature (8-12),Low Usage,Popular
134,Hyundai i20 Magna 1.2,0.7368421052631504,540000.0,0.030114639244814726,1,0,False,False,False,True,True,False,0.2631578947368421,Hyundai,0.01851524690267486,0.5789473684210527,0.000430600602840844,Mature (8-12),Low Usage,Popular
135,Hyundai i20 1.2 Asta,0.8947368421052602,700000.0,0.060235302622304955,1,0,False,False,False,True,True,False,0.10526315789473684,Hyundai,0.05555240739691354,0.5789473684210527,0.0002786003900405461,Recent (4-7),Low Usage,Popular
136,Maruti Ciaz VDi Plus,0.7368421052631504,525000.0,0.602407243417129,1,0,True,False,False,False,True,False,0.2631578947368421,Maruti,0.3703682715979424,0.9999999999999999,1.9600027440038416e-05,Mature (8-12),Medium Usage,Popular
137,Hyundai i20 Asta 1.4 CRDi,0.7894736842105203,430000.0,0.48192458990716813,1,0,True,False,False,False,True,False,0.21052631578947367,Hyundai,0.33333111110370367,0.5789473684210527,2.0100028140039395e-05,Mature (8-12),Low Usage,Popular
138,Hyundai Santro LE,0.05263157894736992,65000.0,0.4216832631521877,1,0,False,False,False,True,True,False,0.9473684210526316,Hyundai,0.10605762625269358,0.5789473684210527,2.3142889542902506e-06,,Low Usage,Popular
139,Maruti Vitara Brezza VDi,0.8947368421052602,800000.0,0.21083861950975608,1,0,True,False,False,False,True,False,0.10526315789473684,Maruti,0.19444175925030857,0.9999999999999999,9.002869746874789e-05,Recent (4-7),Low Usage,Popular
140,Hyundai Santro Xing XL eRLX Euro III,0.3157894736842053,75000.0,0.6867451008741017,1,2,False,False,False,True,True,False,0.6842105263157894,Hyundai,0.22352682352078426,0.5789473684210527,1.2315806715813618e-06,Old (13+),Low Usage,Popular
141,Hyundai Getz 1.3 GLS,0.3684210526315752,210000.0,0.3239236380942054,1,0,False,False,False,True,True,False,0.631578947368421,Hyundai,0.1120220400734669,0.5789473684210527,1.4221532965267776e-05,Old (13+),Low Usage,Popular
142,Mahindra Quanto C8,0.5789473684210549,195000.0,0.8433725504370508,1,2,True,False,False,False,True,False,0.42105263157894735,Mahindra,0.38888685184506167,0.26315789473684215,4.171434411436747e-06,Mature (8-12),Medium Usage,Popular
143,Chevrolet Tavera Neo 3 LS 7 C BSIII,0.7368421052631504,400000.0,0.7228898969270899,1,0,True,False,False,False,True,False,0.2631578947368421,Chevrolet,0.4444425925864197,0.1437246963562753,1.1933350040023389e-05,Mature (8-12),Medium Usage,Common
